"ID","GENERO","REGION","EDAD_SEL","NIVEL_EDUCATIVO_AGRUPADO","CANT_MIEMBROS_HOGAR","CANT_DEMANDANTES_TOTAL","CANT_AYUDA_TOTAL","CONDICION_ACTIVIDAD_AGRUPADA","TIPO_HOGAR_NUCLEAR","TSS_GRANGRUPO_TRABAJOTOTAL","TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO","TSS_GRANGRUPO_TNR","TSS_GRANGRUPO_PERSONALES","TSS_GRUPO_TRABAJOOCUPACION","TSS_GRUPO_DOMESTICO","TSS_GRUPO_CUIDADO","TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS","TSS_GRUPO_VOLUNTARIAS","TSS_GRUPO_EDUCACION","TSS_GRUPO_CONVIVENCIA","TSS_GRUPO_USODEMEDIOS","TSS_GRUPO_CUIDADOPERSONAL","TSS_GRUPO_CPERSONALSINDORMIR","TSS_GRUPO_PREPARARCOMIDA"
123287,"Mujer","Gran Buenos Aires",48,"Terciario o universitario incompleto y más",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",750,430,320,690,430,180,140,0,0,0,0,65,625,235,100
125086,"Mujer","Gran Buenos Aires",17,"Primario completo y secundario incompleto",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",15,0,15,1425,0,10,0,5,0,0,480,215,730,210,10
143052,"Varón","Gran Buenos Aires",48,"Secundario completo",2,1,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales",NA,490,400,90,950,400,60,30,0,0,0,70,200,680,320,60
191878,"Varón","Gran Buenos Aires",50,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",580,470,110,860,470,110,0,0,0,0,0,145,715,235,30
188556,"Varón","Gran Buenos Aires",50,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",475,455,20,965,455,20,0,0,0,0,60,175,730,390,0
110954,"Mujer","Gran Buenos Aires",37,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",710,650,60,730,650,60,0,0,0,0,0,180,550,190,50
151674,"Varón","Gran Buenos Aires",55,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",890,870,20,550,870,20,0,0,0,0,0,15,535,105,20
115257,"Mujer","Gran Buenos Aires",27,"Primario completo y secundario incompleto",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",760,690,70,680,690,20,50,0,0,0,0,130,550,130,20
173171,"Mujer","Gran Buenos Aires",57,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",420,0,420,1020,0,420,0,0,0,0,0,200,820,280,80
170527,"Varón","Gran Buenos Aires",21,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",300,260,40,1140,260,40,0,0,0,290,240,110,500,80,30
106211,"Varón","Gran Buenos Aires",78,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",180,0,180,1260,0,180,0,0,0,0,0,355,905,335,50
130687,"Mujer","Gran Buenos Aires",55,"Terciario o universitario incompleto y más",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",670,0,670,770,0,340,0,330,0,0,0,0,770,260,130
111382,"Varón","Gran Buenos Aires",78,"Secundario completo",2,1,1,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",175,0,175,1265,0,175,0,0,0,0,0,465,800,230,85
118751,"Varón","Gran Buenos Aires",58,"Hasta primario incompleto",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",580,550,30,860,550,20,0,10,10,0,0,140,720,240,20
145974,"Varón","Gran Buenos Aires",63,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",200,0,200,1240,0,200,0,0,0,0,0,350,890,350,80
190457,"Mujer","Gran Buenos Aires",69,"Secundario completo",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",190,0,190,1250,0,190,0,0,0,0,289.992,349.992,609.992,209.992,80
194627,"Mujer","Gran Buenos Aires",72,"Primario completo y secundario incompleto",3,1,1,"No ocupado (Desocupado o Inactivo)",NA,300,0,300,1140,0,300,0,0,0,0,120,315,705,285,120
155632,"Varón","Gran Buenos Aires",41,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",0,0,0,1440,0,0,0,0,0,0,720,45,675,165,0
115359,"Mujer","Gran Buenos Aires",55,"Primario completo y secundario incompleto",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",330,0,330,1110,0,330,0,0,0,0,450,0,660,260,180
170736,"Mujer","Gran Buenos Aires",37,"Terciario o universitario incompleto y más",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",771.665,310,461.665,668.33,310,75,386.665,0,0,0,20,156.665,491.665,181.665,40
176636,"Mujer","Gran Buenos Aires",61,"Terciario o universitario incompleto y más",3,0,0,"No ocupado (Desocupado o Inactivo)",NA,605,0,605,835,0,0,0,605,240,0,0,0,835,115,0
192679,"Mujer","Gran Buenos Aires",50,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",300,0,300,1140,0,300,0,0,0,0,60,250,830,380,110
124294,"Mujer","Gran Buenos Aires",83,"Hasta primario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",170,0,170,1270,0,170,0,0,0,0,0,430,840,250,60
193942,"Mujer","Gran Buenos Aires",52,"Primario completo y secundario incompleto",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",210,0,210,1230,0,210,0,0,0,0,250,85,895,305,80
100919,"Varón","Gran Buenos Aires",32,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales",NA,460,390,70,980,390,70,0,0,0,0,90,95,795,205,40
155595,"Mujer","Gran Buenos Aires",57,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",600,0,600,840,0,270,0,330,90,0,0,120,720,120,110
139456,"Varón","Gran Buenos Aires",47,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",120,0,120,1320,0,120,0,0,0,0,449.999,169.999,699.999,129.999,40
123609,"Mujer","Gran Buenos Aires",43,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",86.659,0,86.659,1353.318,0,86.659,0,0,0,0,606.659,30,716.659,206.659,10
137690,"Mujer","Gran Buenos Aires",80,"Terciario o universitario incompleto y más",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",550,0,550,890,0,300,0,250,0,0,0,70,820,250,105
168885,"Varón","Gran Buenos Aires",29,"Secundario completo",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",220,0,220,1220,0,220,0,0,0,0,225,165,830,830,10
136654,"Varón","Gran Buenos Aires",55,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",670,560,110,770,560,110,0,0,0,0,0,255,515,215,70
168455,"Mujer","Gran Buenos Aires",44,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",585,520,65,855,520,65,0,0,0,0,220,100,535,235,20
152631,"Varón","Gran Buenos Aires",72,"Terciario o universitario incompleto y más",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",130,0,130,1310,0,130,0,0,0,0,210,240,860,300,10
112224,"Varón","Gran Buenos Aires",19,"Primario completo y secundario incompleto",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",10,0,10,1430,0,10,0,0,0,700,60,5,665,155,10
165741,"Mujer","Gran Buenos Aires",17,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",80,0,80,1360,0,80,0,0,0,50,360,230,720,270,10
159371,"Varón","Gran Buenos Aires",36,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",640,585,55,800,535,55,0,0,0,0,15,75,710,140,10
184010,"Varón","Gran Buenos Aires",60,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",480,360,120,960,360,120,0,0,0,120,60,135,645,195,90
155965,"Varón","Gran Buenos Aires",70,"Secundario completo",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",180,0,180,1260,0,180,0,0,0,0,0,440,820,240,50
130752,"Varón","Gran Buenos Aires",16,"Primario completo y secundario incompleto",5,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",80,0,80,1360,0,40,40,0,0,320,180,170,690,200,10
100929,"Mujer","Gran Buenos Aires",29,"Primario completo y secundario incompleto",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",700,580,120,740,580,75,45,0,0,0,220,10,510,120,5
114079,"Varón","Gran Buenos Aires",35,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",515,445,70,925,445,70,0,0,0,0,215,165,545,155,20
130919,"Varón","Gran Buenos Aires",31,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",720,555,165,720,555,60,0,105,0,0,70,210,440,120,25
146272,"Varón","Gran Buenos Aires",72,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",50,0,50,1390,0,20,0,30,0,0,290,290,810,210,0
121938,"Mujer","Gran Buenos Aires",49,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",645,535,110,795,535,110,0,0,0,0,0,225,570,150,50
162256,"Mujer","Gran Buenos Aires",40,"Terciario o universitario incompleto y más",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",824.999,580,244.999,614.998,580,15,229.999,0,0,0,0,74.999,539.999,89.999,15
169423,"Varón","Gran Buenos Aires",29,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",160,0,160,1280,0,160,0,0,0,0,70,255,955,365,70
112289,"Mujer","Gran Buenos Aires",62,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",450,240,210,990,240,210,0,0,0,0,50,170,770,230,90
114561,"Varón","Gran Buenos Aires",71,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",270,0,270,1170,0,270,0,0,0,0,165,430,575,155,100
133714,"Mujer","Gran Buenos Aires",42,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",600,480,120,840,480,120,0,0,0,0,60,180,600,180,60
172269,"Mujer","Gran Buenos Aires",42,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",915,860,55,525,860,5,50,0,0,0,130,0,395,135,5
132470,"Mujer","Gran Buenos Aires",81,"Secundario completo",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",250,0,250,1190,0,250,0,0,0,0,20,395,775,135,70
114729,"Mujer","Gran Buenos Aires",31,"Primario completo y secundario incompleto",5,4,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",658.332,0,658.332,781.666,0,241.666,416.666,0,0,0,0,75,706.666,126.666,106.666
144744,"Mujer","Gran Buenos Aires",24,"Terciario o universitario incompleto y más",5,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",610,540,70,830,540,70,0,0,0,0,0,215,615,285,40
185213,"Mujer","Gran Buenos Aires",21,"Primario completo y secundario incompleto",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",50,0,50,1390,0,50,0,0,0,270,180,155,785,125,15
109032,"Varón","Gran Buenos Aires",36,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",595,470,125,845,470,125,0,0,0,0,75,240,530,180,10
182580,"Varón","Gran Buenos Aires",21,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",470,350,120,970,350,120,0,0,0,0,0,310,660,120,30
190439,"Mujer","Gran Buenos Aires",28,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",860,840,20,580,840,20,0,0,0,60,0,0,520,100,20
103623,"Mujer","Gran Buenos Aires",73,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",390,0,390,1050,0,390,0,0,0,0,0,190,860,220,180
192581,"Mujer","Gran Buenos Aires",41,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",640,510,130,800,510,110,20,0,0,0,170,30,600,110,110
100215,"Mujer","Gran Buenos Aires",54,"Terciario o universitario incompleto y más",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",885,0,885,555,0,225,630,30,30,0,0,160,395,65,45
193378,"Mujer","Gran Buenos Aires",43,"Terciario o universitario incompleto y más",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",580,580,0,860,580,0,0,0,0,0,0,30,830,140,0
193923,"Varón","Gran Buenos Aires",31,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",640,480,160,800,480,160,0,0,0,0,300,0,500,90,80
105127,"Varón","Gran Buenos Aires",23,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",320,0,320,1120,0,115,205,0,0,70,280,90,680,200,25
100140,"Mujer","Gran Buenos Aires",43,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",931.664,449.999,481.665,508.332,449.999,128.333,353.332,0,0,0,0,3.333,504.999,84.999,58.333
186816,"Mujer","Gran Buenos Aires",85,"Secundario completo",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",505,0,505,935,0,165,0,340,340,0,10,350,575,165,35
112889,"Varón","Gran Buenos Aires",29,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",670,490,180,770,490,180,0,0,0,0,0,180,590,110,70
185750,"Mujer","Gran Buenos Aires",26,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",345,300,45,1095,300,45,0,0,0,370,150,20,555,155,45
192522,"Varón","Gran Buenos Aires",19,"Terciario o universitario incompleto y más",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",410,300,110,1030,300,110,0,0,0,240,0,40,750,200,110
139146,"Mujer","Gran Buenos Aires",36,"Secundario completo",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",744.993,350,394.993,694.986,350,89.996,304.991,0,0,0,0,69.993,624.993,174.993,20
131602,"Mujer","Gran Buenos Aires",36,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",705,630,75,735,630,75,0,0,0,0,30,210,495,165,70
161010,"Varón","Gran Buenos Aires",23,"Secundario completo",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",360,280,80,1080,280,80,0,0,0,0,0,440,640,100,10
107517,"Mujer","Gran Buenos Aires",46,"Terciario o universitario incompleto y más",6,4,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",835,160,675,605,160,390,285,0,0,20,0,30,555,205,145
128466,"Varón","Gran Buenos Aires",66,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",280,0,280,1160,0,160,0,120,0,0,315,45,800,200,70
109798,"Varón","Gran Buenos Aires",82,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",540,0,540,900,0,540,0,0,0,0,0,185,715,175,240
107302,"Mujer","Gran Buenos Aires",52,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",590,60,530,850,60,290,0,240,240,0,220,20,610,130,50
108139,"Varón","Gran Buenos Aires",34,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",0,0,0,1440,0,0,0,0,0,0,475,145,820,380,0
127555,"Varón","Gran Buenos Aires",38,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",580,440,140,860,440,140,0,0,0,0,0,140,720,90,80
198448,"Mujer","Gran Buenos Aires",32,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",370,0,370,1070,0,370,0,0,0,0,220,45,805,155,30
182492,"Mujer","Gran Buenos Aires",42,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",650,480,170,790,480,170,0,0,0,0,0,235,555,75,10
132301,"Mujer","Gran Buenos Aires",21,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",270,120,150,1170,120,150,0,0,0,0,0,525,645,165,50
